,Unnamed: 0,X1,lastName,firstName,Date,Period,School,Sport,proportion_male,proportion_female,gender,schoolAddress,websiteAddress,Latitude,Longitude
5448,5448,51,Albiero,Arthur,2018-2019,Sep 2003 - ,University of Louisville,Men's Swimming and Diving,0.9937,0.0063,male,"2301 S 3rd St, Louisville, KY 40292-0001",www.louisville.edu,38.215040000000045,-85.76050999999995
5449,5449,170,Aprile,Holly,2018-2019,Aug 2018 - ,University of Louisville,Softball,0.0052,0.9948,female,"2301 S 3rd St, Louisville, KY 40292-0001",www.louisville.edu,38.215040000000045,-85.76050999999995
5450,5450,358,Beckham,Mark,2018-2019,Aug 2007 - ,University of Louisville,Women's Tennis,0.9967,0.0033,male,"2301 S 3rd St, Louisville, KY 40292-0001",www.louisville.edu,38.215040000000045,-85.76050999999995
5451,5451,866,Busboom Kelly,Dani,2018-2019,Feb 2017 - ,University of Louisville,Women's Volleyball,0.0987,0.9013,female,"2301 S 3rd St, Louisville, KY 40292-0001",www.louisville.edu,38.215040000000045,-85.76050999999995
5452,5452,1287,Copeland,Derek,2018-2019,Jul 2012 - ,University of Louisville,Women's Rowing,0.9956,0.0044,male,"2301 S 3rd St, Louisville, KY 40292-0001",www.louisville.edu,38.215040000000045,-85.76050999999995
5453,5453,1320,Cowper,Dale,2018-2019,Aug 2013 - ,University of Louisville,"Women's Track, Indoor",0.9175,0.0825,male,"2301 S 3rd St, Louisville, KY 40292-0001",www.louisville.edu,38.215040000000045,-85.76050999999995
5454,5454,1321,Cowper,Dale,2018-2019,Aug 2013 - ,University of Louisville,"Women's Track, Outdoor",0.9175,0.0825,male,"2301 S 3rd St, Louisville, KY 40292-0001",www.louisville.edu,38.215040000000045,-85.76050999999995
5455,5455,1322,Cowper,Dale,2018-2019,Aug 2013 - ,University of Louisville,"Men's Track, Outdoor",0.9175,0.0825,male,"2301 S 3rd St, Louisville, KY 40292-0001",www.louisville.edu,38.215040000000045,-85.76050999999995
5456,5456,1323,Cowper,Dale,2018-2019,Aug 2013 - ,University of Louisville,"Men's Track, Indoor",0.9175,0.0825,male,"2301 S 3rd St, Louisville, KY 40292-0001",www.louisville.edu,38.215040000000045,-85.76050999999995
5457,5457,1324,Cowper,Dale,2018-2019,Aug 2013 - ,University of Louisville,Men's Cross Country,0.9175,0.0825,male,"2301 S 3rd St, Louisville, KY 40292-0001",www.louisville.edu,38.215040000000045,-85.76050999999995
5458,5458,1325,Cowper,Dale,2018-2019,Aug 2013 - ,University of Louisville,Women's Cross Country,0.9175,0.0825,male,"2301 S 3rd St, Louisville, KY 40292-0001",www.louisville.edu,38.215040000000045,-85.76050999999995
5459,5459,1330,Crabtree,Mark,2018-2019,Aug 2003 - Jul 2020,University of Louisville,Men's Golf,0.9967,0.0033,male,"2301 S 3rd St, Louisville, KY 40292-0001",www.louisville.edu,38.215040000000045,-85.76050999999995
5460,5460,1803,Ecarma,Rex,2018-2019,Aug 2003 - Sep 2019,University of Louisville,Men's Tennis,0.9975,0.0025,male,"2301 S 3rd St, Louisville, KY 40292-0001",www.louisville.edu,38.215040000000045,-85.76050999999995
5461,5461,1988,Ferguson-Dayes,Karen,2018-2019,Aug 2003 - ,University of Louisville,Women's Soccer,0.0026,0.9974,female,"2301 S 3rd St, Louisville, KY 40292-0001",www.louisville.edu,38.215040000000045,-85.76050999999995
5462,5462,2758,Hayden,John Michael,2018-2019,Feb 2019 - ,University of Louisville,Men's Soccer,,,male,"2301 S 3rd St, Louisville, KY 40292-0001",www.louisville.edu,38.215040000000045,-85.76050999999995
5463,5463,3925,Lolla,Ken,2018-2019,Jan 2006 - Feb 2019,University of Louisville,Men's Soccer,0.9992,0.0008,male,"2301 S 3rd St, Louisville, KY 40292-0001",www.louisville.edu,38.215040000000045,-85.76050999999995
5464,5464,4023,Mack,Chris,2018-2019,Apr 2018 - ,University of Louisville,Men's Basketball,0.8507,0.1493,male,"2301 S 3rd St, Louisville, KY 40292-0001",www.louisville.edu,38.215040000000045,-85.76050999999995
5465,5465,4260,McDonnell,Dan,2018-2019,Jul 2006 - ,University of Louisville,Baseball,0.9954,0.0046,male,"2301 S 3rd St, Louisville, KY 40292-0001",www.louisville.edu,38.215040000000045,-85.76050999999995
5466,5466,5121,Petrino,Bobby,2018-2019,Feb 2014 - Dec 2018,University of Louisville,Football,0.9724,0.0276,male,"2301 S 3rd St, Louisville, KY 40292-0001",www.louisville.edu,38.215040000000045,-85.76050999999995
5467,5467,5763,Satterfield,Scott,2018-2019,Feb 2019 - ,University of Louisville,Football,0.9964,0.0036,male,"2301 S 3rd St, Louisville, KY 40292-0001",www.louisville.edu,38.215040000000045,-85.76050999999995
5468,5468,6171,Sowry,Justine,2018-2019,Feb 2011 - ,University of Louisville,Field Hockey,0.0614,0.9386,female,"2301 S 3rd St, Louisville, KY 40292-0001",www.louisville.edu,38.215040000000045,-85.76050999999995
5469,5469,6492,Teeter,Scott,2018-2019,Jan 2018 - ,University of Louisville,Women's Lacrosse,0.9964,0.0036,male,"2301 S 3rd St, Louisville, KY 40292-0001",www.louisville.edu,38.215040000000045,-85.76050999999995
5470,5470,6641,Trimble,Courtney,2018-2019,Jul 2012 - Aug 2019,University of Louisville,Women's Golf,0.0723,0.9277,female,"2301 S 3rd St, Louisville, KY 40292-0001",www.louisville.edu,38.215040000000045,-85.76050999999995
5471,5471,6880,Walz,Jeff,2018-2019,May 2007 - ,University of Louisville,Women's Basketball,0.9977,0.0023,male,"2301 S 3rd St, Louisville, KY 40292-0001",www.louisville.edu,38.215040000000045,-85.76050999999995
5472,5472,7265,Young,Whitney,2018-2019,Aug 2019 - ,University of Louisville,Women's Golf,0.0469,0.9531,female,"2301 S 3rd St, Louisville, KY 40292-0001",www.louisville.edu,38.215040000000045,-85.76050999999995
5473,5473,188,Atherley,Scott,2018-2019,Aug 2003 - ,University of Maine,Women's Soccer,0.9964,0.0036,male,"168 College Avenue, Orono, ME 04469",www.umaine.edu/,44.90004000000005,-68.66598999999997
5474,5474,211,Babineau,Josette,2018-2019,Mar 2007 - ,University of Maine,Field Hockey,0.0,1.0,female,"168 College Avenue, Orono, ME 04469",www.umaine.edu/,44.90004000000005,-68.66598999999997
5475,5475,298,Barron,Richard,2018-2019,Apr 2018 - ,University of Maine,Men's Basketball,0.9963,0.0037,male,"168 College Avenue, Orono, ME 04469",www.umaine.edu/,44.90004000000005,-68.66598999999997
5476,5476,1054,Charlton,Nick,2018-2019,Feb 2019 - ,University of Maine,Football,0.998,0.002,male,"168 College Avenue, Orono, ME 04469",www.umaine.edu/,44.90004000000005,-68.66598999999997
5477,5477,1316,Coutts,Mike,2018-2019,Sep 2015 - ,University of Maine,Softball,0.9966,0.0034,male,"168 College Avenue, Orono, ME 04469",www.umaine.edu/,44.90004000000005,-68.66598999999997
5478,5478,1595,Derba,Nicholas,2018-2019,Jan 2017 - ,University of Maine,Baseball,0.9963,0.0037,male,"168 College Avenue, Orono, ME 04469",www.umaine.edu/,44.90004000000005,-68.66598999999997
5479,5479,2301,Gendron,Dennis Red,2018-2019,Jun 2013 - ,University of Maine,Men's Ice Hockey,,,male,"168 College Avenue, Orono, ME 04469",www.umaine.edu/,44.90004000000005,-68.66598999999997
5480,5480,2672,Harasymiak,Joe,2018-2019,Jan 2016 - Feb 2019,University of Maine,Football,0.9745,0.0255,male,"168 College Avenue, Orono, ME 04469",www.umaine.edu/,44.90004000000005,-68.66598999999997
5481,5481,3821,Lech,Mark,2018-2019,Oct 2006 - ,University of Maine,"Women's Track, Indoor",0.9967,0.0033,male,"168 College Avenue, Orono, ME 04469",www.umaine.edu/,44.90004000000005,-68.66598999999997
5482,5482,3822,Lech,Mark,2018-2019,Aug 2006 - ,University of Maine,"Men's Track, Outdoor",0.9967,0.0033,male,"168 College Avenue, Orono, ME 04469",www.umaine.edu/,44.90004000000005,-68.66598999999997
5483,5483,3823,Lech,Mark,2018-2019,Aug 2003 - ,University of Maine,Women's Cross Country,0.9967,0.0033,male,"168 College Avenue, Orono, ME 04469",www.umaine.edu/,44.90004000000005,-68.66598999999997
5484,5484,3824,Lech,Mark,2018-2019,Aug 2006 - ,University of Maine,"Men's Track, Indoor",0.9967,0.0033,male,"168 College Avenue, Orono, ME 04469",www.umaine.edu/,44.90004000000005,-68.66598999999997
5485,5485,3825,Lech,Mark,2018-2019,Aug 2006 - ,University of Maine,Men's Cross Country,0.9967,0.0033,male,"168 College Avenue, Orono, ME 04469",www.umaine.edu/,44.90004000000005,-68.66598999999997
5486,5486,3826,Lech,Mark,2018-2019,Oct 2006 - ,University of Maine,"Women's Track, Outdoor",0.9967,0.0033,male,"168 College Avenue, Orono, ME 04469",www.umaine.edu/,44.90004000000005,-68.66598999999997
5487,5487,3910,Lizzotte,Susan,2018-2019,Jul 2010 - ,University of Maine,Men's Swimming and Diving,0.0022,0.9978,female,"168 College Avenue, Orono, ME 04469",www.umaine.edu/,44.90004000000005,-68.66598999999997
5488,5488,3911,Lizzotte,Susan,2018-2019,Jul 2010 - ,University of Maine,Women's Swimming and Diving,0.0022,0.9978,female,"168 College Avenue, Orono, ME 04469",www.umaine.edu/,44.90004000000005,-68.66598999999997
5489,5489,5423,Reichenbach,Richard,2018-2019,Aug 2014 - ,University of Maine,Women's Ice Hockey,0.9963,0.0037,male,"168 College Avenue, Orono, ME 04469",www.umaine.edu/,44.90004000000005,-68.66598999999997
5490,5490,6706,Vachon,Amy,2018-2019,Jun 2017 - ,University of Maine,Women's Basketball,0.0026,0.9974,female,"168 College Avenue, Orono, ME 04469",www.umaine.edu/,44.90004000000005,-68.66598999999997
5491,5491,258,Bandy,Kayla,2018-2019,Aug 2013 - ,University of Maryland Eastern Shore,Women's Bowling,0.0016,0.9984,female,"J.T. Williams Hall, Princess Anne, MD 21853-1299",www.umes.edu,38.20611000000008,-75.68629999999996
5492,5492,326,Batchelor,Fred,2018-2019,May 2004 - ,University of Maryland Eastern Shore,Women's Basketball,0.9952,0.0048,male,"J.T. Williams Hall, Princess Anne, MD 21853-1299",www.umes.edu,38.20611000000008,-75.68629999999996
5493,5493,918,Callarman,Trevor,2018-2019,Feb 2018 - ,University of Maryland Eastern Shore,Women's Volleyball,0.9957,0.0043,male,"J.T. Williams Hall, Princess Anne, MD 21853-1299",www.umes.edu,38.20611000000008,-75.68629999999996
5494,5494,1360,Cropper,Marshall,2018-2019,Sep 2012 - ,University of Maryland Eastern Shore,Men's Golf,0.9852,0.0148,male,"J.T. Williams Hall, Princess Anne, MD 21853-1299",www.umes.edu,38.20611000000008,-75.68629999999996
5495,5495,1700,Douglas,Sam,2018-2019,Aug 2005 - Mar 2019,University of Maryland Eastern Shore,Softball,0.9872,0.0128,male,"J.T. Williams Hall, Princess Anne, MD 21853-1299",www.umes.edu,38.20611000000008,-75.68629999999996
5496,5496,1737,Drummond,Damion,2018-2019,Aug 2017 - ,University of Maryland Eastern Shore,"Women's Track, Indoor",0.9973,0.0027,male,"J.T. Williams Hall, Princess Anne, MD 21853-1299",www.umes.edu,38.20611000000008,-75.68629999999996
5497,5497,1738,Drummond,Damion,2018-2019,Aug 2017 - ,University of Maryland Eastern Shore,"Women's Track, Outdoor",0.9973,0.0027,male,"J.T. Williams Hall, Princess Anne, MD 21853-1299",www.umes.edu,38.20611000000008,-75.68629999999996
5498,5498,1739,Drummond,Damion,2018-2019,Aug 2017 - ,University of Maryland Eastern Shore,Women's Cross Country,0.9973,0.0027,male,"J.T. Williams Hall, Princess Anne, MD 21853-1299",www.umes.edu,38.20611000000008,-75.68629999999996
5499,5499,1740,Drummond,Damion,2018-2019,Aug 2017 - ,University of Maryland Eastern Shore,"Men's Track, Indoor",0.9973,0.0027,male,"J.T. Williams Hall, Princess Anne, MD 21853-1299",www.umes.edu,38.20611000000008,-75.68629999999996
5500,5500,1741,Drummond,Damion,2018-2019,Aug 2017 - ,University of Maryland Eastern Shore,Men's Cross Country,0.9973,0.0027,male,"J.T. Williams Hall, Princess Anne, MD 21853-1299",www.umes.edu,38.20611000000008,-75.68629999999996
5501,5501,1742,Drummond,Damion,2018-2019,Aug 2017 - ,University of Maryland Eastern Shore,"Men's Track, Outdoor",0.9973,0.0027,male,"J.T. Williams Hall, Princess Anne, MD 21853-1299",www.umes.edu,38.20611000000008,-75.68629999999996
5502,5502,2961,Hollamon,Brian,2018-2019,Aug 2017 - ,University of Maryland Eastern Shore,Baseball,0.9958,0.0042,male,"J.T. Williams Hall, Princess Anne, MD 21853-1299",www.umes.edu,38.20611000000008,-75.68629999999996
5503,5503,3281,Johnson,Jamilla,2018-2019,Aug 2017 - Sep 2019,University of Maryland Eastern Shore,Women's Golf,0.0,1.0,female,"J.T. Williams Hall, Princess Anne, MD 21853-1299",www.umes.edu,38.20611000000008,-75.68629999999996
5504,5504,5266,Powell ,Karla,2018-2019,Mar 2019 - ,University of Maryland Eastern Shore,Softball,,,female,"J.T. Williams Hall, Princess Anne, MD 21853-1299",www.umes.edu,38.20611000000008,-75.68629999999996
5505,5505,7203,Woods,Walter,2018-2019,Oct 2015 - ,University of Maryland Eastern Shore,Women's Tennis,0.9942,0.0058,male,"J.T. Williams Hall, Princess Anne, MD 21853-1299",www.umes.edu,38.20611000000008,-75.68629999999996
5506,5506,549,Bobb,David,2018-2019,Aug 2003 - ,"University of Maryland, Baltimore County","Men's Track, Indoor",0.9963,0.0037,male,,,39.25221000000005,-76.71363999999994
5507,5507,550,Bobb,David,2018-2019,Aug 2003 - ,"University of Maryland, Baltimore County","Women's Track, Outdoor",0.9963,0.0037,male,,,39.25221000000005,-76.71363999999994
5508,5508,551,Bobb,David,2018-2019,Aug 2003 - ,"University of Maryland, Baltimore County","Women's Track, Indoor",0.9963,0.0037,male,,,39.25221000000005,-76.71363999999994
5509,5509,552,Bobb,David,2018-2019,Aug 2003 - ,"University of Maryland, Baltimore County","Men's Track, Outdoor",0.9963,0.0037,male,,,39.25221000000005,-76.71363999999994
5510,5510,632,Bowen,Liam,2018-2019,Jun 2019 - ,"University of Maryland, Baltimore County",Baseball,0.9981,0.0019,male,,,39.25221000000005,-76.71363999999994
5511,5511,959,Caringi,Pete,2018-2019,Aug 2003 - ,"University of Maryland, Baltimore County",Men's Soccer,0.9963,0.0037,male,,,39.25221000000005,-76.71363999999994
5512,5512,1331,Cradrock,Chad,2018-2019,Aug 2003 - ,"University of Maryland, Baltimore County",Women's Swimming and Diving,0.9954,0.0046,male,,,39.25221000000005,-76.71363999999994
5513,5513,1332,Cradrock,Chad,2018-2019,Aug 2003 - ,"University of Maryland, Baltimore County",Men's Swimming and Diving,0.9954,0.0046,male,,,39.25221000000005,-76.71363999999994
5514,5514,2370,Gittermann,Matt,2018-2019,Aug 2008 - ,"University of Maryland, Baltimore County",Women's Cross Country,0.9997,0.0003,male,,,39.25221000000005,-76.71363999999994
5515,5515,2371,Gittermann,Matt,2018-2019,Aug 2008 - ,"University of Maryland, Baltimore County",Men's Cross Country,0.9997,0.0003,male,,,39.25221000000005,-76.71363999999994
5516,5516,2775,Hayes,Johnetta,2018-2019,May 2019 - ,"University of Maryland, Baltimore County",Women's Basketball,0.0,1.0,female,,,39.25221000000005,-76.71363999999994
5517,5517,3672,Kuhlmeyer,Chris,2018-2019,Jul 2018 - ,"University of Maryland, Baltimore County",Softball,0.8507,0.1493,male,,,39.25221000000005,-76.71363999999994
5518,5518,4071,Mann,Vanessa,2018-2019,Apr 2018 - ,"University of Maryland, Baltimore County",Women's Soccer,0.0037,0.9963,female,,,39.25221000000005,-76.71363999999994
5519,5519,4580,Moran,Ryan,2018-2019,Jul 2016 - ,"University of Maryland, Baltimore County",Men's Lacrosse,0.9768,0.0232,male,,,39.25221000000005,-76.71363999999994
5520,5520,4655,Mumma,Bob,2018-2019,Jul 2011 - Jun 2019,"University of Maryland, Baltimore County",Baseball,0.9969,0.0031,male,,,39.25221000000005,-76.71363999999994
5521,5521,4879,Odom,Ryan,2018-2019,May 2016 - ,"University of Maryland, Baltimore County",Men's Basketball,0.9768,0.0232,male,,,39.25221000000005,-76.71363999999994
5522,5522,5558,Robertson,Cristina,2018-2019,Dec 2017 - ,"University of Maryland, Baltimore County",Women's Volleyball,0.0051,0.9949,female,,,39.25221000000005,-76.71363999999994
5523,5523,6035,Slade,Amy,2018-2019,May 2015 - ,"University of Maryland, Baltimore County",Women's Lacrosse,0.0026,0.9974,female,,,39.25221000000005,-76.71363999999994
5524,5524,6286,Stern,Phil,2018-2019,Aug 2003 - Mar 2019,"University of Maryland, Baltimore County",Women's Basketball,0.9976,0.0024,male,,,39.25221000000005,-76.71363999999994
5525,5525,947,Cantu,Diana,2018-2019,Feb 2015 - ,"University of Maryland, College Park",Women's Golf,0.0035,0.9965,female,,,38.98785000000004,-76.93889999999999
5526,5526,1114,Cirovski,Sasho,2018-2019,Mar 1993 - ,"University of Maryland, College Park",Men's Soccer,,,male,,,38.98785000000004,-76.93889999999999
5527,5527,1162,Clemsen,Alex,2018-2019,May 2019 - ,"University of Maryland, College Park",Men's Wrestling,0.9657,0.0343,male,,,38.98785000000004,-76.93889999999999
5528,5528,1781,Durkin,DJ,2018-2019,Jan 2016 - Sep 2018,"University of Maryland, College Park",Football,0.978,0.022,male,,,38.98785000000004,-76.93889999999999
5529,5529,2167,Frese,Brenda,2018-2019,Jul 2002 - ,"University of Maryland, College Park",Women's Basketball,0.0033,0.9967,female,,,38.98785000000004,-76.93889999999999
5530,5530,3088,Hughes,Adam,2018-2019,Mar 2018 - ,"University of Maryland, College Park",Women's Volleyball,0.9959,0.0041,male,,,38.98785000000004,-76.93889999999999
5531,5531,3856,Leone,Ray,2018-2019,Feb 2016 - ,"University of Maryland, College Park",Women's Soccer,0.984,0.016,male,,,38.98785000000004,-76.93889999999999
5532,5532,3914,Locksley,Michael,2018-2019,Feb 2019 - ,"University of Maryland, College Park",Football,0.9947,0.0053,male,,,38.98785000000004,-76.93889999999999
5533,5533,4224,McCoy,Kerry,2018-2019,Jul 2008 - May 2019,"University of Maryland, College Park",Men's Wrestling,0.4896,0.5104,female,,,38.98785000000004,-76.93889999999999
5534,5534,4367,Meharg,Missy,2018-2019,May 1992 - ,"University of Maryland, College Park",Field Hockey,0.0,1.0,female,,,38.98785000000004,-76.93889999999999
5535,5535,4726,Nelligan,Brett,2018-2019,Jul 2009 - ,"University of Maryland, College Park",Women's Gymnastics,0.9786,0.0214,male,,,38.98785000000004,-76.93889999999999
5536,5536,4974,Panova,Daria,2018-2019,Sep 2012 - Sep 2019,"University of Maryland, College Park",Women's Tennis,0.0006,0.9994,female,,,38.98785000000004,-76.93889999999999
5537,5537,5408,Reese,Cathy,2018-2019,Sep 2006 - ,"University of Maryland, College Park",Women's Lacrosse,0.0019,0.9981,female,,,38.98785000000004,-76.93889999999999
5538,5538,5587,Rodenhaver,Jason,2018-2019,Jun 2011 - ,"University of Maryland, College Park",Men's Golf,0.9948,0.0052,male,,,38.98785000000004,-76.93889999999999
5539,5539,6582,Tillman,John,2018-2019,Jul 2010 - ,"University of Maryland, College Park",Men's Lacrosse,0.9961,0.0039,male,,,38.98785000000004,-76.93889999999999
5540,5540,6662,Turgeon,Mark,2018-2019,Jun 2011 - ,"University of Maryland, College Park",Men's Basketball,0.9967,0.0033,male,,,38.98785000000004,-76.93889999999999
5541,5541,6713,Valmon,Andrew,2018-2019,May 2003 - ,"University of Maryland, College Park","Men's Track, Outdoor",0.996,0.004,male,,,38.98785000000004,-76.93889999999999
5542,5542,6714,Valmon,Andrew,2018-2019,May 2003 - ,"University of Maryland, College Park","Women's Track, Outdoor",0.996,0.004,male,,,38.98785000000004,-76.93889999999999
5543,5543,6715,Valmon,Andrew,2018-2019,May 2003 - ,"University of Maryland, College Park","Women's Track, Indoor",0.996,0.004,male,,,38.98785000000004,-76.93889999999999
5544,5544,6716,Valmon,Andrew,2018-2019,May 2003 - ,"University of Maryland, College Park",Women's Cross Country,0.996,0.004,male,,,38.98785000000004,-76.93889999999999
5545,5545,6755,Vaughn,Rob,2018-2019,Jul 2017 - ,"University of Maryland, College Park",Baseball,1.0,0.0,male,,,38.98785000000004,-76.93889999999999
5546,5546,7225,Wright,Julie,2018-2019,Aug 2015 - Sep 2019,"University of Maryland, College Park",Softball,0.0027,0.9973,female,,,38.98785000000004,-76.93889999999999
5547,5547,342,Bazin,Norm,2018-2019,Jun 2011 - ,University of Massachusetts Lowell,Men's Ice Hockey,1.0,0.0,male,,,42.65256000000005,-71.32534999999996
5548,5548,1776,Duquette,Pat,2018-2019,Aug 2014 - ,University of Massachusetts Lowell,Men's Basketball,0.3592,0.6408,female,,,42.65256000000005,-71.32534999999996
5549,5549,2016,Figueroa,Christian,2018-2019,Feb 2011 - ,University of Massachusetts Lowell,Men's Soccer,0.9491,0.0509,male,,,42.65256000000005,-71.32534999999996
