lastName,firstName,Date,Period,School,Sport,proportion_male,proportion_female,gender,schoolAddress,websiteAddress,Latitude,Longitude
O'Leary,Amanda,2018-2019,Jul 2007 - ,University of Florida,Women's Lacrosse,0.0026,0.9974,female,"Tigert Hall, Gainesville, FL 32611",www.ufl.edu/,29.64973,-82.34113
O'Sullivan,Kevin,2018-2019,Jul 2006 - ,University of Florida,Baseball,0.9951,0.0049,male,"Tigert Hall, Gainesville, FL 32611",www.ufl.edu/,29.64973,-82.34113
Poppell,Jeff,2018-2019,Aug 2018 - ,University of Florida,Women's Swimming and Diving,0.9977,0.0023,male,"Tigert Hall, Gainesville, FL 32611",www.ufl.edu/,29.64973,-82.34113
Rowland,Jenny,2018-2019,Jun 2015 - ,University of Florida,Women's Gymnastics,0.0062,0.9938,female,"Tigert Hall, Gainesville, FL 32611",www.ufl.edu/,29.64973,-82.34113
Shelton,Bryan,2018-2019,Jul 2012 - ,University of Florida,Men's Tennis,0.9951,0.0049,male,"Tigert Hall, Gainesville, FL 32611",www.ufl.edu/,29.64973,-82.34113
Thornqvist,Roland,2018-2019,Aug 2003 - ,University of Florida,Women's Tennis,0.9964,0.0036,male,"Tigert Hall, Gainesville, FL 32611",www.ufl.edu/,29.64973,-82.34113
Walton,Tim,2018-2019,Jul 2005 - ,University of Florida,Softball,0.9975,0.0025,male,"Tigert Hall, Gainesville, FL 32611",www.ufl.edu/,29.64973,-82.34113
White,Michael,2018-2019,Jun 2015 - ,University of Florida,Men's Basketball,0.9947,0.0053,male,"Tigert Hall, Gainesville, FL 32611",www.ufl.edu/,29.64973,-82.34113
Wise,Mary,2018-2019,Aug 2003 - ,University of Florida,Women's Volleyball,0.0036,0.9964,female,"Tigert Hall, Gainesville, FL 32611",www.ufl.edu/,29.64973,-82.34113
Bauerle,Jack,2018-2019,Aug 1984 - ,University of Georgia,Men's Swimming and Diving,0.9969,0.0031,male,"Administration Building, Athens, GA 30602",www.uga.edu,33.9572000000001,-83.37406
Bauerle,Jack,2018-2019,Aug 1979 - ,University of Georgia,Women's Swimming and Diving,0.9969,0.0031,male,"Administration Building, Athens, GA 30602",www.uga.edu,33.9572000000001,-83.37406
Black,Tom,2018-2019,Jan 2017 - ,University of Georgia,Women's Volleyball,0.9969,0.0031,male,"Administration Building, Athens, GA 30602",www.uga.edu,33.9572000000001,-83.37406
Brewer,Josh,2018-2019,Jul 2012 - ,University of Georgia,Women's Golf,1,0,male,"Administration Building, Athens, GA 30602",www.uga.edu,33.9572000000001,-83.37406
Crean,Tom,2018-2019,May 2018 - ,University of Georgia,Men's Basketball,0.9969,0.0031,male,"Administration Building, Athens, GA 30602",www.uga.edu,33.9572000000001,-83.37406
Diaz,Manuel,2018-2019,Aug 1987 - ,University of Georgia,Men's Tennis,0.9929,0.0071,male,"Administration Building, Athens, GA 30602",www.uga.edu,33.9572000000001,-83.37406
Haack,Chris,2018-2019,Sep 1996 - ,University of Georgia,Men's Golf,0.8507,0.1493,male,"Administration Building, Athens, GA 30602",www.uga.edu,33.9572000000001,-83.37406
Harris-Champer,Lu,2018-2019,Jul 2000 - ,University of Georgia,Softball,0.0016,0.9984,female,"Administration Building, Athens, GA 30602",www.uga.edu,33.9572000000001,-83.37406
Kupets Carter,Courtney,2018-2019,Jun 2017 - ,University of Georgia,Women's Gymnastics,0.0723,0.9277,female,"Administration Building, Athens, GA 30602",www.uga.edu,33.9572000000001,-83.37406
Kyprianou,Petros,2018-2019,Aug 2015 - ,University of Georgia,"Men's Track, Indoor",1,0,male,"Administration Building, Athens, GA 30602",www.uga.edu,33.9572000000001,-83.37406
Kyprianou,Petros,2018-2019,Aug 2015 - ,University of Georgia,"Women's Track, Outdoor",1,0,male,"Administration Building, Athens, GA 30602",www.uga.edu,33.9572000000001,-83.37406
Kyprianou,Petros,2018-2019,Aug 2015 - ,University of Georgia,Men's Cross Country,1,0,male,"Administration Building, Athens, GA 30602",www.uga.edu,33.9572000000001,-83.37406
Kyprianou,Petros,2018-2019,Aug 2015 - ,University of Georgia,"Men's Track, Outdoor",1,0,male,"Administration Building, Athens, GA 30602",www.uga.edu,33.9572000000001,-83.37406
Kyprianou,Petros,2018-2019,Aug 2015 - ,University of Georgia,Women's Cross Country,1,0,male,"Administration Building, Athens, GA 30602",www.uga.edu,33.9572000000001,-83.37406
Kyprianou,Petros,2018-2019,Aug 2015 - ,University of Georgia,"Women's Track, Indoor",1,0,male,"Administration Building, Athens, GA 30602",www.uga.edu,33.9572000000001,-83.37406
Lesesne Jr.,William W.,2018-2019,Feb 2015 - ,University of Georgia,Women's Soccer,,,male,"Administration Building, Athens, GA 30602",www.uga.edu,33.9572000000001,-83.37406
Smart,Kirby,2018-2019,Jan 2016 - ,University of Georgia,Football,0.779,0.221,male,"Administration Building, Athens, GA 30602",www.uga.edu,33.9572000000001,-83.37406
Stricklin,Scott,2018-2019,Jul 2013 - ,University of Georgia,Baseball,0.9964,0.0036,male,"Administration Building, Athens, GA 30602",www.uga.edu,33.9572000000001,-83.37406
Taylor,Joni,2018-2019,May 2015 - ,University of Georgia,Women's Basketball,0.0158,0.9842,female,"Administration Building, Athens, GA 30602",www.uga.edu,33.9572000000001,-83.37406
Wallace,Jeff,2018-2019,Aug 1985 - ,University of Georgia,Women's Tennis,0.9977,0.0023,male,"Administration Building, Athens, GA 30602",www.uga.edu,33.9572000000001,-83.37406
Blood,Justin,2018-2019,Jul 2011 - ,University of Hartford,Baseball,0.9947,0.0053,male,"200 Bloomfield Ave, West Hartford, CT 06117-1599",www.hartford.edu,41.7936500000001,-72.71646
Churchill,Angie,2018-2019,Sep 2017 - ,University of Hartford,Softball,0.0022,0.9978,female,"200 Bloomfield Ave, West Hartford, CT 06117-1599",www.hartford.edu,41.7936500000001,-72.71646
Decker,Meg,2018-2019,Sep 2017 - ,University of Hartford,Women's Lacrosse,0,1,female,"200 Bloomfield Ave, West Hartford, CT 06117-1599",www.hartford.edu,41.7936500000001,-72.71646
Gallagher,John,2018-2019,May 2010 - ,University of Hartford,Men's Basketball,0.9961,0.0039,male,"200 Bloomfield Ave, West Hartford, CT 06117-1599",www.hartford.edu,41.7936500000001,-72.71646
Martin,Ryan,2018-2019,Jul 2016 - ,University of Hartford,Men's Lacrosse,0.9768,0.0232,male,"200 Bloomfield Ave, West Hartford, CT 06117-1599",www.hartford.edu,41.7936500000001,-72.71646
Natale,John,2018-2019,Jul 2004 - ,University of Hartford,Women's Soccer,0.9961,0.0039,male,"200 Bloomfield Ave, West Hartford, CT 06117-1599",www.hartford.edu,41.7936500000001,-72.71646
Nguyen,Vinh,2018-2019,Mar 2018 - ,University of Hartford,Women's Volleyball,0.9918,0.0082,male,"200 Bloomfield Ave, West Hartford, CT 06117-1599",www.hartford.edu,41.7936500000001,-72.71646
Poitras,Tom,2018-2019,May 2011 - ,University of Hartford,Men's Soccer,0.9969,0.0031,male,"200 Bloomfield Ave, West Hartford, CT 06117-1599",www.hartford.edu,41.7936500000001,-72.71646
Stankevich,Pete,2018-2019,Jul 2008 - ,University of Hartford,Men's Golf,0.9963,0.0037,male,"200 Bloomfield Ave, West Hartford, CT 06117-1599",www.hartford.edu,41.7936500000001,-72.71646
Valley,Morgan,2018-2019,May 2019 - ,University of Hartford,Women's Basketball,0.1467,0.8533,female,"200 Bloomfield Ave, West Hartford, CT 06117-1599",www.hartford.edu,41.7936500000001,-72.71646
Wentz,Stacie,2018-2019,Aug 2017 - ,University of Hartford,Men's Cross Country,0.0047,0.9953,female,"200 Bloomfield Ave, West Hartford, CT 06117-1599",www.hartford.edu,41.7936500000001,-72.71646
Wentz,Stacie,2018-2019,Aug 2017 - ,University of Hartford,"Women's Track, Indoor",0.0047,0.9953,female,"200 Bloomfield Ave, West Hartford, CT 06117-1599",www.hartford.edu,41.7936500000001,-72.71646
Wentz,Stacie,2018-2019,Aug 2017 - ,University of Hartford,"Men's Track, Outdoor",0.0047,0.9953,female,"200 Bloomfield Ave, West Hartford, CT 06117-1599",www.hartford.edu,41.7936500000001,-72.71646
Wentz,Stacie,2018-2019,Aug 2017 - ,University of Hartford,Women's Cross Country,0.0047,0.9953,female,"200 Bloomfield Ave, West Hartford, CT 06117-1599",www.hartford.edu,41.7936500000001,-72.71646
Wentz,Stacie,2018-2019,Aug 2017 - ,University of Hartford,"Women's Track, Outdoor",0.0047,0.9953,female,"200 Bloomfield Ave, West Hartford, CT 06117-1599",www.hartford.edu,41.7936500000001,-72.71646
Wentz,Stacie,2018-2019,Aug 2017 - ,University of Hartford,"Men's Track, Indoor",0.0047,0.9953,female,"200 Bloomfield Ave, West Hartford, CT 06117-1599",www.hartford.edu,41.7936500000001,-72.71646
Ah Mow,Robyn,2018-2019,Mar 2017 - ,"University of Hawaii, Manoa",Women's Volleyball,0.0177,0.9823,female,,,21.29659,-157.81676
Beeman,Laura,2018-2019,May 2012 - ,"University of Hawaii, Manoa",Women's Basketball,0.003,0.997,female,,,21.29659,-157.81676
Bidne,Stephen,2018-2019,Jul 2017 - ,"University of Hawaii, Manoa",Women's Golf,0.9964,0.0036,male,,,21.29659,-157.81676
Boyce,Tim,2018-2019,Aug 2017 - ,"University of Hawaii, Manoa",Women's Cross Country,0.9975,0.0025,male,,,21.29659,-157.81676
Boyce,Tim,2018-2019,Aug 2017 - ,"University of Hawaii, Manoa","Women's Track, Outdoor",0.9975,0.0025,male,,,21.29659,-157.81676
Boyce,Tim,2018-2019,Aug 2017 - ,"University of Hawaii, Manoa","Women's Track, Indoor",0.9975,0.0025,male,,,21.29659,-157.81676
Cole,Maureen,2018-2019,Aug 2011 - ,"University of Hawaii, Manoa",Women's Water Polo,0.0022,0.9978,female,,,21.29659,-157.81676
Coolen,Robert,2018-2019,Nov 1991 - ,"University of Hawaii, Manoa",Softball,0.9959,0.0041,male,,,21.29659,-157.81676
Ganot,Eran,2018-2019,May 2015 - ,"University of Hawaii, Manoa",Men's Basketball,0.8539,0.1461,male,,,21.29659,-157.81676
Hall,Jeff,2018-2019,Feb 2015 - ,"University of Hawaii, Manoa",Women's Beach Volleyball,0.9977,0.0023,male,,,21.29659,-157.81676
Hernandez,Jun,2018-2019,Feb 2006 - ,"University of Hawaii, Manoa",Women's Tennis,0.9301,0.0699,male,,,21.29659,-157.81676
Miyashiro,Ronn,2018-2019,Jan 1998 - ,"University of Hawaii, Manoa",Men's Golf,1,0,male,,,21.29659,-157.81676
Nagamine,Michele,2018-2019,Jan 2011 - ,"University of Hawaii, Manoa",Women's Soccer,0.0096,0.9904,female,,,21.29659,-157.81676
Nelson,John,2018-2019,Aug 2003 - Oct 2019,"University of Hawaii, Manoa",Men's Tennis,0.9961,0.0039,male,,,21.29659,-157.81676
Ptasnik,Elliot,2018-2019,Jun 2019 - ,"University of Hawaii, Manoa",Men's Swimming and Diving,0.9348,0.0652,male,,,21.29659,-157.81676
Ptasnik,Elliot,2018-2019,Jun 2019 - ,"University of Hawaii, Manoa",Women's Swimming and Diving,0.9348,0.0652,male,,,21.29659,-157.81676
Rolovich,Nick,2018-2019,Dec 2015 - Feb 2020,"University of Hawaii, Manoa",Football,0.998,0.002,male,,,21.29659,-157.81676
Trapasso,Mike,2018-2019,Aug 2003 - ,"University of Hawaii, Manoa",Baseball,0.9966,0.0034,male,,,21.29659,-157.81676
Wade,Jeffery Charles,2018-2019,Jul 2009 - ,"University of Hawaii, Manoa",Men's Volleyball,,,male,,,21.29659,-157.81676
Besovic,Helena,2018-2019,Aug 2018 - ,University of Houston,Women's Tennis,0,1,female,"212 E. Cullen Building, Houston, TX 77204-2018",www.uh.edu/,30.05499,-95.26148
Bocanegra,Diego,2018-2019,Jan 2017 - ,University of Houston,Women's Soccer,0.9977,0.0023,male,"212 E. Cullen Building, Houston, TX 77204-2018",www.uh.edu/,30.05499,-95.26148
Burrell,Leroy,2018-2019,Aug 2003 - ,University of Houston,"Men's Track, Outdoor",0.9935,0.0065,male,"212 E. Cullen Building, Houston, TX 77204-2018",www.uh.edu/,30.05499,-95.26148
Burrell,Leroy,2018-2019,Aug 2003 - ,University of Houston,"Men's Track, Indoor",0.9935,0.0065,male,"212 E. Cullen Building, Houston, TX 77204-2018",www.uh.edu/,30.05499,-95.26148
Burrell,Leroy,2018-2019,Aug 1998 - ,University of Houston,"Women's Track, Indoor",0.9935,0.0065,male,"212 E. Cullen Building, Houston, TX 77204-2018",www.uh.edu/,30.05499,-95.26148
Burrell,Leroy,2018-2019,Aug 1998 - ,University of Houston,"Women's Track, Outdoor",0.9935,0.0065,male,"212 E. Cullen Building, Houston, TX 77204-2018",www.uh.edu/,30.05499,-95.26148
Chadwell,Gerrod,2018-2019,Jul 2013 - ,University of Houston,Women's Golf,1,0,male,"212 E. Cullen Building, Houston, TX 77204-2018",www.uh.edu/,30.05499,-95.26148
Dismuke,Jonathan,2018-2019,Aug 2009 - ,University of Houston,Men's Golf,0.9954,0.0046,male,"212 E. Cullen Building, Houston, TX 77204-2018",www.uh.edu/,30.05499,-95.26148
Holgorsen,Dana,2018-2019,Feb 2019 - ,University of Houston,Football,0.2019,0.7981,male,"212 E. Cullen Building, Houston, TX 77204-2018",www.uh.edu/,30.05499,-95.26148
Hughey,Ron,2018-2019,May 2014 - ,University of Houston,Women's Basketball,0.9979,0.0021,male,"212 E. Cullen Building, Houston, TX 77204-2018",www.uh.edu/,30.05499,-95.26148
Magness,Steve,2018-2019,Sep 2012 - ,University of Houston,Men's Cross Country,0.9961,0.0039,male,"212 E. Cullen Building, Houston, TX 77204-2018",www.uh.edu/,30.05499,-95.26148
Magness,Steve,2018-2019,Sep 2012 - ,University of Houston,Women's Cross Country,0.9961,0.0039,male,"212 E. Cullen Building, Houston, TX 77204-2018",www.uh.edu/,30.05499,-95.26148
Rehr,David,2018-2019,May 2019 - ,University of Houston,Women's Volleyball,0.9963,0.0037,male,"212 E. Cullen Building, Houston, TX 77204-2018",www.uh.edu/,30.05499,-95.26148
Sampson,Kelvin,2018-2019,May 2014 - ,University of Houston,Men's Basketball,0.9933,0.0067,male,"212 E. Cullen Building, Houston, TX 77204-2018",www.uh.edu/,30.05499,-95.26148
Vesley,Kristin,2018-2019,Jul 2016 - ,University of Houston,Softball,0.0085,0.9915,female,"212 E. Cullen Building, Houston, TX 77204-2018",www.uh.edu/,30.05499,-95.26148
Whitting,Todd,2018-2019,Aug 2010 - ,University of Houston,Baseball,0.996,0.004,male,"212 E. Cullen Building, Houston, TX 77204-2018",www.uh.edu/,30.05499,-95.26148
Wochomurka,Ryan,2018-2019,May 2015 - ,University of Houston,Women's Swimming and Diving,0.9768,0.0232,male,"212 E. Cullen Building, Houston, TX 77204-2018",www.uh.edu/,30.05499,-95.26148
Akbar,Babar,2018-2019,Oct 2016 - ,University of Idaho,Women's Tennis,,,male,"875 Perimeter Drive MS 2282, Moscow, ID 83844-2282",www.uidaho.edu,46.72819,-117.0069
Buchanan,Debbie,2018-2019,Feb 2000 - ,University of Idaho,Women's Volleyball,0.0022,0.9978,female,"875 Perimeter Drive MS 2282, Moscow, ID 83844-2282",www.uidaho.edu,46.72819,-117.0069
Cawley,Tim,2018-2019,Jul 2014 - ,University of Idaho,"Men's Track, Indoor",0.9975,0.0025,male,"875 Perimeter Drive MS 2282, Moscow, ID 83844-2282",www.uidaho.edu,46.72819,-117.0069
Cawley,Tim,2018-2019,Aug 2014 - ,University of Idaho,Men's Cross Country,0.9975,0.0025,male,"875 Perimeter Drive MS 2282, Moscow, ID 83844-2282",www.uidaho.edu,46.72819,-117.0069
Cawley,Tim,2018-2019,Aug 2014 - ,University of Idaho,"Men's Track, Outdoor",0.9975,0.0025,male,"875 Perimeter Drive MS 2282, Moscow, ID 83844-2282",www.uidaho.edu,46.72819,-117.0069
Cawley,Tim,2018-2019,Aug 2014 - ,University of Idaho,"Women's Track, Outdoor",0.9975,0.0025,male,"875 Perimeter Drive MS 2282, Moscow, ID 83844-2282",www.uidaho.edu,46.72819,-117.0069
Cawley,Tim,2018-2019,Aug 2014 - ,University of Idaho,Women's Cross Country,0.9975,0.0025,male,"875 Perimeter Drive MS 2282, Moscow, ID 83844-2282",www.uidaho.edu,46.72819,-117.0069
Cawley,Tim,2018-2019,Aug 2014 - ,University of Idaho,"Women's Track, Indoor",0.9975,0.0025,male,"875 Perimeter Drive MS 2282, Moscow, ID 83844-2282",www.uidaho.edu,46.72819,-117.0069
Clevenger,Jeremy,2018-2019,Aug 2018 - ,University of Idaho,Women's Soccer,0.9943,0.0057,male,"875 Perimeter Drive MS 2282, Moscow, ID 83844-2282",www.uidaho.edu,46.72819,-117.0069
Hangstefer,Daniel,2018-2019,Nov 2018 - ,University of Idaho,Men's Tennis,0.9954,0.0046,male,"875 Perimeter Drive MS 2282, Moscow, ID 83844-2282",www.uidaho.edu,46.72819,-117.0069
Johnson,Lisa,2018-2019,Oct 2007 - Jul 2019,University of Idaho,Women's Golf,0.0027,0.9973,female,"875 Perimeter Drive MS 2282, Moscow, ID 83844-2282",www.uidaho.edu,46.72819,-117.0069
Newlee,Jon,2018-2019,May 2008 - ,University of Idaho,Women's Basketball,0.9921,0.0079,male,"875 Perimeter Drive MS 2282, Moscow, ID 83844-2282",www.uidaho.edu,46.72819,-117.0069
Nuhn,David,2018-2019,Feb 2016 - ,University of Idaho,Men's Golf,0.9963,0.0037,male,"875 Perimeter Drive MS 2282, Moscow, ID 83844-2282",www.uidaho.edu,46.72819,-117.0069
Petrino,Paul,2018-2019,Jan 2013 - ,University of Idaho,Football,0.996,0.004,male,"875 Perimeter Drive MS 2282, Moscow, ID 83844-2282",www.uidaho.edu,46.72819,-117.0069
Sowa,Mark,2018-2019,Jul 2011 - ,University of Idaho,Women's Swimming and Diving,0.9967,0.0033,male,"875 Perimeter Drive MS 2282, Moscow, ID 83844-2282",www.uidaho.edu,46.72819,-117.0069
Verlin,Don,2018-2019,Apr 2008 - Jul 2019,University of Idaho,Men's Basketball,0.9937,0.0063,male,"875 Perimeter Drive MS 2282, Moscow, ID 83844-2282",www.uidaho.edu,46.72819,-117.0069
Blair,Matthew,2018-2019,Mar 2016 - ,University of Illinois Chicago,Women's Golf,0.9962,0.0038,male,,,41.8953000000001,-87.61605
Curylo,Lynn,2018-2019,Aug 2016 - ,University of Illinois Chicago,Softball,0.187,0.813,female,,,41.8953000000001,-87.61605
Dee,Mike,2018-2019,Sep 1998 - ,University of Illinois Chicago,Baseball,0.9966,0.0034,male,,,41.8953000000001,-87.61605
Ingram,Justin,2018-2019,May 2017 - ,University of Illinois Chicago,Women's Volleyball,0.9947,0.0053,male,,,41.8953000000001,-87.61605
Loeffler,Tim,2018-2019,Jul 2014 - ,University of Illinois Chicago,Men's Swimming and Diving,0.9975,0.0025,male,,,41.8953000000001,-87.61605
Loeffler,Tim,2018-2019,Jul 2014 - ,University of Illinois Chicago,Women's Swimming and Diving,0.9975,0.0025,male,,,41.8953000000001,-87.61605
Lucas,Ashley,2018-2019,Dec 2017 - ,University of Illinois Chicago,"Women's Track, Indoor",0.016,0.984,female,,,41.8953000000001,-87.61605
Lucas,Ashley,2018-2019,Dec 2017 - ,University of Illinois Chicago,Men's Cross Country,0.016,0.984,female,,,41.8953000000001,-87.61605
Lucas,Ashley,2018-2019,Dec 2017 - ,University of Illinois Chicago,Women's Cross Country,0.016,0.984,female,,,41.8953000000001,-87.61605
Lucas,Ashley,2018-2019,Dec 2017 - ,University of Illinois Chicago,"Men's Track, Outdoor",0.016,0.984,female,,,41.8953000000001,-87.61605
Lucas,Ashley,2018-2019,Dec 2017 - ,University of Illinois Chicago,"Women's Track, Outdoor",0.016,0.984,female,,,41.8953000000001,-87.61605
Lucas,Ashley,2018-2019,Dec 2017 - ,University of Illinois Chicago,"Men's Track, Indoor",0.016,0.984,female,,,41.8953000000001,-87.61605
McClain,Steve,2018-2019,Apr 2015 - May 2020,University of Illinois Chicago,Men's Basketball,0.9961,0.0039,male,,,41.8953000000001,-87.61605
Neufeld,Hans,2018-2019,Aug 2001 - ,University of Illinois Chicago,Men's Tennis,0.9995,0.0005,male,,,41.8953000000001,-87.61605
Phillips,Sean,2018-2019,Mar 2010 - ,University of Illinois Chicago,Men's Soccer,0.9925,0.0075,male,,,41.8953000000001,-87.61605
Pointer,Tasha,2018-2019,May 2018 - ,University of Illinois Chicago,Women's Basketball,0.0028,0.9972,female,,,41.8953000000001,-87.61605
Rigby,Brian,2018-2019,Dec 2012 - Feb 2019,University of Illinois Chicago,Women's Soccer,0.9958,0.0042,male,,,41.8953000000001,-87.61605
Tully,Shannon,2018-2019,Sep 2001 - ,University of Illinois Chicago,Women's Tennis,0.1408,0.8592,female,,,41.8953000000001,-87.61605
Clark,Evan,2018-2019,Jul 2016 - ,University of Illinois Urbana-Champaign,Women's Tennis,0.9836,0.0164,male,,,40.1091000000001,-88.221
Dancer,Brad,2018-2019,Aug 2005 - ,University of Illinois Urbana-Champaign,Men's Tennis,0.997,0.003,male,,,40.1091000000001,-88.221
Fahey,Nancy K.,2018-2019,Apr 2017 - ,University of Illinois Urbana-Champaign,Women's Basketball,,,female,,,40.1091000000001,-88.221
Hartleb,Dan,2018-2019,Jul 2005 - ,University of Illinois Urbana-Champaign,Baseball,0.9954,0.0046,male,,,40.1091000000001,-88.221
Heffernan,Jim,2018-2019,May 2009 - ,University of Illinois Urbana-Champaign,Men's Wrestling,0.9966,0.0034,male,,,40.1091000000001,-88.221
Novitsky,Sue,2018-2019,Sep 2000 - ,University of Illinois Urbana-Champaign,Women's Swimming and Diving,0.0037,0.9963,female,,,40.1091000000001,-88.221
Perry,Tyra,2018-2019,Jul 2015 - ,University of Illinois Urbana-Champaign,Softball,0.0092,0.9908,female,,,40.1091000000001,-88.221
Rayfield,Janet,2018-2019,Aug 2002 - ,University of Illinois Urbana-Champaign,Women's Soccer,0.0026,0.9974,female,,,40.1091000000001,-88.221
Slone,Renee,2018-2019,Aug 2006 - ,University of Illinois Urbana-Champaign,Women's Golf,0.0083,0.9917,female,,,40.1091000000001,-88.221
Small,Mike,2018-2019,Jul 2000 - ,University of Illinois Urbana-Champaign,Men's Golf,0.9966,0.0034,male,,,40.1091000000001,-88.221
Smith,Lovie,2018-2019,May 2016 - Jan 2021,University of Illinois Urbana-Champaign,Football,0.1206,0.8794,male,,,40.1091000000001,-88.221
Spring,Justin,2018-2019,Jan 2011 - ,University of Illinois Urbana-Champaign,Men's Gymnastics,0.9947,0.0053,male,,,40.1091000000001,-88.221
